"contrast","estimate","SE","df","t.ratio","p.value","combination","system_nr_unconnected_systems"
"low MM_conn - MM_unc",0.945690435279767,0.434927911122327,43.0011206205503,2.17436133919164,0.0352267405045992,15,"1004, 1008, 1011, 1020, 1022, 1028, 1035, 1037, 1044, 1048, 1050, 1056, 1063"
"high SL_conn - SL_unc",-0.391666666667598,0.358172555574138,39.8201053825811,-1.0935138959482,0.280739435915722,16,"1003, 1009, 1015, 1016, 1022, 1029, 1033, 1040, 1041, 1048, 1054, 1056, 1063"
"high MM_conn - MM_unc",0.116666666667783,0.446719662767915,39.8201053826858,0.261163043383641,0.795312810899759,16,"1003, 1009, 1015, 1016, 1022, 1029, 1033, 1040, 1041, 1048, 1054, 1056, 1063"
"low SL_conn - SL_unc",0.0333333333333223,0.337688323841847,39.8201053719881,0.0987103520610137,0.921863492865781,16,"1003, 1009, 1015, 1016, 1022, 1029, 1033, 1040, 1041, 1048, 1054, 1056, 1063"
"low MM_conn - MM_unc",0.883333333329532,0.446719662768535,39.8201054080107,1.97737732844597,0.0549503157346512,16,"1003, 1009, 1015, 1016, 1022, 1029, 1033, 1040, 1041, 1048, 1054, 1056, 1063"
"high SL_conn - SL_unc",-0.238194220654076,0.3486904109204,42.2919872524937,-0.683110900656375,0.498262117011624,17,"1004, 1007, 1015, 1016, 1023, 1026, 1034, 1038, 1042, 1049, 1050, 1056, 1063"
"high MM_conn - MM_unc",0.142842792669809,0.435841745760532,43.8666994317736,0.327740043397064,0.744667343055045,17,"1004, 1007, 1015, 1016, 1023, 1026, 1034, 1038, 1042, 1049, 1050, 1056, 1063"
"low SL_conn - SL_unc",-0.0278792731837341,0.329197082560948,43.302541011597,-0.0846887006617758,0.932899217428204,17,"1004, 1007, 1015, 1016, 1023, 1026, 1034, 1038, 1042, 1049, 1050, 1056, 1063"
"low MM_conn - MM_unc",0.683509782836467,0.439571676800517,45.7828407340162,1.55494500421749,0.126845509733421,17,"1004, 1007, 1015, 1016, 1023, 1026, 1034, 1038, 1042, 1049, 1050, 1056, 1063"
"high SL_conn - SL_unc",-0.349999999983586,0.35110297357035,41.0494820084425,-0.99685854672335,0.324673382373785,18,"1002, 1008, 1011, 1019, 1025, 1027, 1035, 1039, 1043, 1049, 1050, 1056, 1063"
"high MM_conn - MM_unc",0.11666666673014,0.437902344860809,41.0494820211086,0.2664216533648,0.791248242873464,18,"1002, 1008, 1011, 1019, 1025, 1027, 1035, 1039, 1043, 1049, 1050, 1056, 1063"
"low SL_conn - SL_unc",-0.100000000049821,0.331023058009327,41.0494820877101,-0.302093759423258,0.764105931543309,18,"1002, 1008, 1011, 1019, 1025, 1027, 1035, 1039, 1043, 1049, 1050, 1056, 1063"
"low MM_conn - MM_unc",0.716666666592072,0.437902344866618,41.0494820101864,1.63659015530132,0.109361316419095,18,"1002, 1008, 1011, 1019, 1025, 1027, 1035, 1039, 1043, 1049, 1050, 1056, 1063"
"high SL_conn - SL_unc",-0.141666666666607,0.351523296557439,41.9510223416297,-0.403007903185896,0.688988995925785,19,"1002, 1010, 1011, 1019, 1023, 1029, 1031, 1037, 1045, 1049, 1051, 1056, 1063"
"high MM_conn - MM_unc",0.116666666666923,0.438426579729105,41.9510223415767,0.266103087862532,0.791463345573541,19,"1002, 1010, 1011, 1019, 1023, 1029, 1031, 1037, 1045, 1049, 1051, 1056, 1063"
"low SL_conn - SL_unc",-0.133333333333567,0.331419342321094,41.9510223588055,-0.402310053480185,0.689498487873949,19,"1002, 1010, 1011, 1019, 1023, 1029, 1031, 1037, 1045, 1049, 1051, 1056, 1063"
"low MM_conn - MM_unc",0.966666666666724,0.438426579729102,41.9510223504178,2.20485415657056,0.0330006466510595,19,"1002, 1010, 1011, 1019, 1023, 1029, 1031, 1037, 1045, 1049, 1051, 1056, 1063"
"high SL_conn - SL_unc",-0.391666666673448,0.362380621737742,40.1337024220133,-1.08081570365233,0.286231232394714,20,"1002, 1010, 1011, 1019, 1023, 1029, 1032, 1040, 1043, 1049, 1051, 1056, 1063"
"high MM_conn - MM_unc",0.116666666684277,0.45196804338335,40.1337024223733,0.258130344373314,0.797625455589773,20,"1002, 1010, 1011, 1019, 1023, 1029, 1032, 1040, 1043, 1049, 1051, 1056, 1063"
"low SL_conn - SL_unc",-0.13333333334825,0.341655726668681,40.1337023995674,-0.390256398299886,0.698410648816604,20,"1002, 1010, 1011, 1019, 1023, 1029, 1032, 1040, 1043, 1049, 1051, 1056, 1063"
"low MM_conn - MM_unc",0.966666666668018,0.451968043383194,40.1337024006565,2.1387942816312,0.0385893000100266,20,"1002, 1010, 1011, 1019, 1023, 1029, 1032, 1040, 1043, 1049, 1051, 1056, 1063"
"high SL_conn - SL_unc",-0.13522331149561,0.350563108052095,38.1616755688646,-0.38573172244786,0.701837368107291,21,"1001, 1007, 1015, 1018, 1024, 1030, 1031, 1039, 1042, 1049, 1053, 1056, 1063"
"high MM_conn - MM_unc",0.221060340380769,0.441390636252644,39.6369476290105,0.50082698232465,0.619262795198236,21,"1001, 1007, 1015, 1018, 1024, 1030, 1031, 1039, 1042, 1049, 1053, 1056, 1063"
"low SL_conn - SL_unc",0.0666666666666652,0.330267468307669,38.0896163611222,0.20185659522651,0.841103067530309,21,"1001, 1007, 1015, 1018, 1024, 1030, 1031, 1039, 1042, 1049, 1053, 1056, 1063"
"low MM_conn - MM_unc",1.08712455049992,0.448366590876604,39.3359991777767,2.42463326354106,0.0200154963539391,21,"1001, 1007, 1015, 1018, 1024, 1030, 1031, 1039, 1042, 1049, 1053, 1056, 1063"
"high SL_conn - SL_unc",-0.380145573659594,0.352447959090429,37.8435169617847,-1.07858639511106,0.287599208022271,22,"1001, 1009, 1013, 1017, 1025, 1029, 1033, 1036, 1045, 1049, 1053, 1056, 1063"
"high MM_conn - MM_unc",0.156323568762281,0.440802285006961,38.4735435640733,0.354634206943398,0.724800214864853,22,"1001, 1009, 1013, 1017, 1025, 1029, 1033, 1036, 1045, 1049, 1053, 1056, 1063"
"low SL_conn - SL_unc",0.0101115280992614,0.332893671900723,38.2545392041952,0.030374647981524,0.975926184574925,22,"1001, 1009, 1013, 1017, 1025, 1029, 1033, 1036, 1045, 1049, 1053, 1056, 1063"
"low MM_conn - MM_unc",0.990984970056822,0.444039810012541,38.5352065892454,2.23174802734204,0.031521104717353,22,"1001, 1009, 1013, 1017, 1025, 1029, 1033, 1036, 1045, 1049, 1053, 1056, 1063"
"high SL_conn - SL_unc",-0.391666666714222,0.356114680729825,42.2234108313317,-1.09983296928825,0.277636196646747,23,"1004, 1008, 1011, 1020, 1022, 1027, 1033, 1039, 1041, 1049, 1053, 1056, 1063"
"high MM_conn - MM_unc",0.116666666764119,0.444153041897287,42.2234108127787,0.262672222767527,0.794080675062005,23,"1004, 1008, 1011, 1020, 1022, 1027, 1033, 1039, 1041, 1049, 1053, 1056, 1063"
"low SL_conn - SL_unc",-0.0333333333333331,0.335748140831645,42.2234108265041,-0.0992807681697559,0.921385217371027,23,"1004, 1008, 1011, 1020, 1022, 1027, 1033, 1039, 1041, 1049, 1053, 1056, 1063"
"low MM_conn - MM_unc",1.04999999971757,0.44415304190147,42.2234108172558,2.36405000227489,0.0227507449021996,23,"1004, 1008, 1011, 1020, 1022, 1027, 1033, 1039, 1041, 1049, 1053, 1056, 1063"
"high SL_conn - SL_unc",-0.331640312029535,0.350981233022818,37.8261130202882,-0.944894714664058,0.350709522932864,24,"1005, 1006, 1013, 1017, 1024, 1026, 1033, 1037, 1044, 1050, 1055, 1056, 1063"
"high MM_conn - MM_unc",0.224137351270115,0.440681538025782,38.771624557184,0.508615251444914,0.61390407104236,24,"1005, 1006, 1013, 1017, 1024, 1026, 1033, 1037, 1044, 1050, 1055, 1056, 1063"
"low SL_conn - SL_unc",0.131075971594932,0.331405733544598,37.9686400206051,0.395515099250064,0.694676387795369,24,"1005, 1006, 1013, 1017, 1024, 1026, 1033, 1037, 1044, 1050, 1055, 1056, 1063"
"low MM_conn - MM_unc",0.944449607515388,0.452051714085676,39.9173768506851,2.08925124733935,0.043104693836815,24,"1005, 1006, 1013, 1017, 1024, 1026, 1033, 1037, 1044, 1050, 1055, 1056, 1063"
"high SL_conn - SL_unc",-0.208328237371947,0.327481824185872,44.0811267049867,-0.636152060926912,0.527966732297063,25,"1004, 1007, 1013, 1016, 1025, 1029, 1032, 1036, 1045, 1050, 1055, 1056, 1063"
"high MM_conn - MM_unc",0.169903412886054,0.410546161654288,45.3262163283162,0.413847281390798,0.680937716213184,25,"1004, 1007, 1013, 1016, 1025, 1029, 1032, 1036, 1045, 1050, 1055, 1056, 1063"
"low SL_conn - SL_unc",-0.0503491852640294,0.309794775080665,44.8864017539865,-0.162524320337292,0.871622441956169,25,"1004, 1007, 1013, 1016, 1025, 1029, 1032, 1036, 1045, 1050, 1055, 1056, 1063"
"low MM_conn - MM_unc",0.915693629969484,0.416560682536236,45.9619395392395,2.19822385635214,0.0330075180256473,25,"1004, 1007, 1013, 1016, 1025, 1029, 1032, 1036, 1045, 1050, 1055, 1056, 1063"
"high SL_conn - SL_unc",-0.33921963784891,0.337042869655064,45.1966179187161,-1.0064584312259,0.319553259791376,26,"1004, 1007, 1011, 1018, 1025, 1028, 1032, 1040, 1044, 1051, 1047, 1056, 1063"
"high MM_conn - MM_unc",0.136026257367946,0.421339673209646,45.9255352693644,0.322842271964889,0.74828000315139,26,"1004, 1007, 1011, 1018, 1025, 1028, 1032, 1040, 1044, 1051, 1047, 1056, 1063"
"low SL_conn - SL_unc",-0.066666666666666,0.317663519519409,45.109092534638,-0.20986566782212,0.834717527259396,26,"1004, 1007, 1011, 1018, 1025, 1028, 1032, 1040, 1044, 1051, 1047, 1056, 1063"
"low MM_conn - MM_unc",1.11977120764032,0.420946820256794,45.5952372952937,2.66012511261451,0.010743763699286,26,"1004, 1007, 1011, 1018, 1025, 1028, 1032, 1040, 1044, 1051, 1047, 1056, 1063"
"high SL_conn - SL_unc",-0.578171364868976,0.327675973303156,38.5331051224623,-1.7644606622838,0.0855807399611514,27,"1002, 1006, 1013, 1019, 1025, 1027, 1031, 1040, 1043, 1051, 1047, 1056, 1063"
"high MM_conn - MM_unc",0.199935235954236,0.411492634768324,39.8618748735482,0.485878042669712,0.629713930888706,27,"1002, 1006, 1013, 1019, 1025, 1027, 1031, 1040, 1043, 1051, 1047, 1056, 1063"
"low SL_conn - SL_unc",-0.1,0.308495770054159,38.3702733397626,-0.324153553166853,0.747582260581889,27,"1002, 1006, 1013, 1019, 1025, 1027, 1031, 1040, 1043, 1051, 1047, 1056, 1063"
"low MM_conn - MM_unc",1.1664804198499,0.409760690171405,38.9465469563296,2.84673578464044,0.00701288400041665,27,"1002, 1006, 1013, 1019, 1025, 1027, 1031, 1040, 1043, 1051, 1047, 1056, 1063"
"high SL_conn - SL_unc",-0.248850186193326,0.342811410566694,37.5932315622991,-0.725909869166714,0.472389410545568,28,"1001, 1009, 1013, 1017, 1025, 1026, 1034, 1038, 1045, 1052, 1048, 1056, 1063"
"high MM_conn - MM_unc",0.172689899859275,0.429609911432324,38.3913799660091,0.401969077676829,0.689935957659264,28,"1001, 1009, 1013, 1017, 1025, 1026, 1034, 1038, 1045, 1052, 1048, 1056, 1063"
"low SL_conn - SL_unc",0.0136913269028982,0.324222274692072,38.1207790089927,0.0422282118521975,0.966537183665345,28,"1001, 1009, 1013, 1017, 1025, 1026, 1034, 1038, 1045, 1052, 1048, 1056, 1063"
"low MM_conn - MM_unc",1.15125294855535,0.43547595509456,38.9006777217502,2.64366593628657,0.0117610698261869,28,"1001, 1009, 1013, 1017, 1025, 1026, 1034, 1038, 1045, 1052, 1048, 1056, 1063"
"high SL_conn - SL_unc",-0.183333333181216,0.33927223425853,49.0164161277931,-0.540372346065646,0.591387306564806,29,"1004, 1006, 1015, 1017, 1023, 1027, 1035, 1039, 1041, 1052, 1053, 1056, 1063"
"high MM_conn - MM_unc",0.116666667352904,0.423146820465926,49.0164160673254,0.27571202644142,0.78392831617349,29,"1004, 1006, 1015, 1017, 1023, 1027, 1035, 1039, 1041, 1052, 1053, 1056, 1063"
"low SL_conn - SL_unc",5.5689153288796e-10,0.31986893000236,49.0164160709675,1.74099914262961e-09,0.99999999861795,29,"1004, 1006, 1015, 1017, 1023, 1027, 1035, 1039, 1041, 1052, 1053, 1056, 1063"
"low MM_conn - MM_unc",1.38333333223397,0.423146820530932,49.0164162855955,3.26915686261866,0.00197618274696704,29,"1004, 1006, 1015, 1017, 1023, 1027, 1035, 1039, 1041, 1052, 1053, 1056, 1063"
"high SL_conn - SL_unc",-0.370833730115111,0.336713825653151,33.9218549508321,-1.10133205666793,0.278505720063305,30,"1002, 1006, 1014, 1020, 1023, 1028, 1032, 1036, 1044, 1054, 1048, 1056, 1063"
"high MM_conn - MM_unc",0.201083529745818,0.423786927591355,36.0040945704483,0.474492054034561,0.63801445217205,30,"1002, 1006, 1014, 1020, 1023, 1028, 1032, 1036, 1044, 1054, 1048, 1056, 1063"
"low SL_conn - SL_unc",-0.022300752447822,0.320408524673367,36.3968502080729,-0.069600996011439,0.944892247516787,30,"1002, 1006, 1014, 1020, 1023, 1028, 1032, 1036, 1044, 1054, 1048, 1056, 1063"
"low MM_conn - MM_unc",0.789000019112684,0.431155017306353,36.5118929377643,1.82996831172689,0.0754285221842182,30,"1002, 1006, 1014, 1020, 1023, 1028, 1032, 1036, 1044, 1054, 1048, 1056, 1063"
"high SL_conn - SL_unc",-0.292717518137202,0.349950591208174,33.8172678608694,-0.836453846603374,0.40877152934555,31,"1002, 1010, 1014, 1018, 1021, 1027, 1035, 1038, 1044, 1054, 1051, 1056, 1063"
"high MM_conn - MM_unc",0.184105307243215,0.43887162189402,35.4450859255149,0.419496950950439,0.677384712241894,31,"1002, 1010, 1014, 1018, 1021, 1027, 1035, 1038, 1044, 1054, 1051, 1056, 1063"
"low SL_conn - SL_unc",-0.085563614609882,0.332517748846322,35.9981564701218,-0.257320443515412,0.798396633938059,31,"1002, 1010, 1014, 1018, 1021, 1027, 1035, 1038, 1044, 1054, 1051, 1056, 1063"
"low MM_conn - MM_unc",0.975482113725913,0.437643518695957,34.535006342161,2.22894221450497,0.0324262138157422,31,"1002, 1010, 1014, 1018, 1021, 1027, 1035, 1038, 1044, 1054, 1051, 1056, 1063"
"high SL_conn - SL_unc",-0.516666666666897,0.352925366972452,44.6021984721158,-1.46395446464812,0.150219205517065,32,"1004, 1008, 1011, 1020, 1022, 1026, 1032, 1040, 1043, 1055, 1046, 1056, 1063"
"high MM_conn - MM_unc",0.116666666667176,0.440175268770794,44.6021984750101,0.265045937253522,0.792195194080511,32,"1004, 1008, 1011, 1020, 1022, 1026, 1032, 1040, 1043, 1055, 1046, 1056, 1063"
