"contrast","estimate","SE","df","t.ratio","p.value","combination","system_nr_unconnected_systems"
"high SL_conn - SL_unc",-0.436107345302135,0.408903932982755,31.856083437024,-1.06652763675063,0.294201801975466,6,"1002, 1009, 1015, 1018, 1021, 1030, 1032, 1036, 1044, 1054, 1046, 1056, 1063"
"high MM_conn - MM_unc",-0.0995798286176368,0.508338275526449,33.0527894982564,-0.195892840283391,0.845893430353336,6,"1002, 1009, 1015, 1018, 1021, 1030, 1032, 1036, 1044, 1054, 1046, 1056, 1063"
"low SL_conn - SL_unc",0.192090960245652,0.387333174253995,34.3859429934735,0.495932114814641,0.623097436149518,6,"1002, 1009, 1015, 1018, 1021, 1030, 1032, 1036, 1044, 1054, 1046, 1056, 1063"
"low MM_conn - MM_unc",0.937976784718619,0.523282657012164,36.9326178552842,1.79248590059199,0.0812497497232689,6,"1002, 1009, 1015, 1018, 1021, 1030, 1032, 1036, 1044, 1054, 1046, 1056, 1063"
"high SL_conn - SL_unc",-0.384471498530522,0.435712455688245,35.77953904155,-0.882397309306241,0.383452097921554,7,"1001, 1009, 1015, 1018, 1022, 1030, 1032, 1039, 1041, 1054, 1048, 1056, 1063"
"high MM_conn - MM_unc",-0.151234201090045,0.537925501659157,34.5196990047863,-0.28114339369222,0.780278794932325,7,"1001, 1009, 1015, 1018, 1022, 1030, 1032, 1039, 1041, 1054, 1048, 1056, 1063"
"low SL_conn - SL_unc",0.31111183448906,0.407807810853808,35.0215225734083,0.762888366060717,0.450638357956024,7,"1001, 1009, 1015, 1018, 1022, 1030, 1032, 1039, 1041, 1054, 1048, 1056, 1063"
"low MM_conn - MM_unc",1.34140468889022,0.540145064357868,35.2294840748158,2.48341561814492,0.0179168240931993,7,"1001, 1009, 1015, 1018, 1022, 1030, 1032, 1039, 1041, 1054, 1048, 1056, 1063"
"high SL_conn - SL_unc",-0.480838328126672,0.413403373646522,37.3196213958196,-1.16312144210465,0.252163585987016,8,"1004, 1007, 1011, 1020, 1023, 1028, 1035, 1037, 1044, 1054, 1048, 1056, 1064"
"high MM_conn - MM_unc",0.356378743132642,0.510314549098871,36.1783764239971,0.698351132182977,0.489422485966832,8,"1004, 1007, 1011, 1020, 1023, 1028, 1035, 1037, 1044, 1054, 1048, 1056, 1064"
"low SL_conn - SL_unc",0.177738880427734,0.385995587789636,36.2448469397897,0.460468684229105,0.647930705119022,8,"1004, 1007, 1011, 1020, 1023, 1028, 1035, 1037, 1044, 1054, 1048, 1056, 1064"
"low MM_conn - MM_unc",1.30643177968734,0.512008135250296,36.6392077862053,2.5515840271731,0.0150333298752729,8,"1004, 1007, 1011, 1020, 1023, 1028, 1035, 1037, 1044, 1054, 1048, 1056, 1064"
"high SL_conn - SL_unc",-0.504827557784642,0.452201390617158,36.5231194918687,-1.11637772076654,0.271551481017373,9,"1003, 1007, 1015, 1016, 1024, 1027, 1033, 1039, 1041, 1055, 1047, 1056, 1064"
"high MM_conn - MM_unc",0.350254787205752,0.55842526873665,35.3795657585281,0.627218728833938,0.534543038393021,9,"1003, 1007, 1015, 1016, 1024, 1027, 1033, 1039, 1041, 1055, 1047, 1056, 1064"
"low SL_conn - SL_unc",0.343627870069346,0.42352416933051,35.7849178020953,0.811353625018705,0.422526621821433,9,"1003, 1007, 1015, 1016, 1024, 1027, 1033, 1039, 1041, 1055, 1047, 1056, 1064"
"low MM_conn - MM_unc",1.42074162356431,0.560977911590883,35.9428160203489,2.53261598043178,0.0158311114225405,9,"1003, 1007, 1015, 1016, 1024, 1027, 1033, 1039, 1041, 1055, 1047, 1056, 1064"
"high SL_conn - SL_unc",-0.286192284405101,0.405620441871219,36.5538199289151,-0.70556671918415,0.48493004763498,10,"1001, 1007, 1014, 1018, 1025, 1027, 1035, 1039, 1041, 1053, 1049, 1056, 1065"
"high MM_conn - MM_unc",-0.0589603350425798,0.500411688063565,35.2962414880382,-0.117823656898858,0.906875340881307,10,"1001, 1007, 1014, 1018, 1025, 1027, 1035, 1039, 1041, 1053, 1049, 1056, 1065"
"low SL_conn - SL_unc",0.338158902856215,0.379901884215258,35.8695224626378,0.89012167853479,0.379332034225285,10,"1001, 1007, 1014, 1018, 1025, 1027, 1035, 1039, 1041, 1053, 1049, 1056, 1065"
"low MM_conn - MM_unc",1.30129747474211,0.500970210246004,35.4524674423632,2.59755460130674,0.0135844349577458,10,"1001, 1007, 1014, 1018, 1025, 1027, 1035, 1039, 1041, 1053, 1049, 1056, 1065"
"high SL_conn - SL_unc",-0.384177108591999,0.394736372345138,33.3300277109838,-0.973249833324438,0.33743999475495,11,"1004, 1006, 1013, 1020, 1022, 1028, 1034, 1036, 1042, 1054, 1046, 1056, 1065"
"high MM_conn - MM_unc",-0.0820221841191615,0.499180134874749,34.996425215804,-0.164313798544371,0.870429485520496,11,"1004, 1006, 1013, 1020, 1022, 1028, 1034, 1036, 1042, 1054, 1046, 1056, 1065"
"low SL_conn - SL_unc",0.271247398951813,0.372692864054162,34.248100657003,0.727804111946704,0.471680310602663,11,"1004, 1006, 1013, 1020, 1022, 1028, 1034, 1036, 1042, 1054, 1046, 1056, 1065"
"low MM_conn - MM_unc",0.826127422233056,0.515833871323928,38.0038119766952,1.60153775887717,0.117538693944244,11,"1004, 1006, 1013, 1020, 1022, 1028, 1034, 1036, 1042, 1054, 1046, 1056, 1065"
"high SL_conn - SL_unc",-0.326793123582414,0.4008034992503,32.1329146591953,-0.815344986243079,0.420877531085445,12,"1001, 1007, 1013, 1020, 1024, 1027, 1034, 1038, 1045, 1054, 1048, 1056, 1065"
"high MM_conn - MM_unc",-0.0515200138499781,0.512459101981962,33.3358966773461,-0.100534879077612,0.920521912432453,12,"1001, 1007, 1013, 1020, 1024, 1027, 1034, 1038, 1045, 1054, 1048, 1056, 1065"
"low SL_conn - SL_unc",0.332659084552095,0.375187855099325,31.7264639319674,0.886646729180583,0.381941019455527,12,"1001, 1007, 1013, 1020, 1024, 1027, 1034, 1038, 1045, 1054, 1048, 1056, 1065"
"low MM_conn - MM_unc",1.21245298248338,0.523717030207213,33.3506313463043,2.31509176244215,0.0269007058662345,12,"1001, 1007, 1013, 1020, 1024, 1027, 1034, 1038, 1045, 1054, 1048, 1056, 1065"
"high SL_conn - SL_unc",-0.510411841819618,0.437028736996969,31.1302340143787,-1.1679136830381,0.25170893177483,13,"1003, 1010, 1012, 1016, 1024, 1027, 1034, 1038, 1041, 1048, 1052, 1057, 1061"
"high MM_conn - MM_unc",0.0401185632461005,0.542673259872886,31.321586854847,0.0739276581556603,0.941538071567458,13,"1003, 1010, 1012, 1016, 1024, 1027, 1034, 1038, 1041, 1048, 1052, 1057, 1061"
"low SL_conn - SL_unc",0.374703185820565,0.408059360185303,29.7653648002685,0.918256563580381,0.365865935378381,13,"1003, 1010, 1012, 1016, 1024, 1027, 1034, 1038, 1041, 1048, 1052, 1057, 1061"
"low MM_conn - MM_unc",1.65618240422155,0.557328668161895,35.1730573318663,2.9716440205449,0.00531372377092509,13,"1003, 1010, 1012, 1016, 1024, 1027, 1034, 1038, 1041, 1048, 1052, 1057, 1061"
"high SL_conn - SL_unc",-0.222592657370258,0.408633179938599,29.7757201803146,-0.5447248737944,0.589999625108295,14,"1005, 1006, 1014, 1017, 1023, 1030, 1034, 1036, 1042, 1051, 1049, 1057, 1061"
"high MM_conn - MM_unc",0.0347413361001085,0.504926988490163,31.5432146933876,0.0688046725408606,0.945579426587062,14,"1005, 1006, 1014, 1017, 1023, 1030, 1034, 1036, 1042, 1051, 1049, 1057, 1061"
"low SL_conn - SL_unc",0.328409941924677,0.384216806368086,33.7777076762204,0.854751631062321,0.398710778446979,14,"1005, 1006, 1014, 1017, 1023, 1030, 1034, 1036, 1042, 1051, 1049, 1057, 1061"
"low MM_conn - MM_unc",1.13606523809652,0.505972401435891,30.9408942563943,2.24531068270225,0.0320357186011388,14,"1005, 1006, 1014, 1017, 1023, 1030, 1034, 1036, 1042, 1051, 1049, 1057, 1061"
"high SL_conn - SL_unc",-0.492861778215086,0.398872925282536,28.949994120851,-1.23563608100493,0.226527151450209,15,"1005, 1007, 1013, 1019, 1021, 1027, 1035, 1036, 1043, 1051, 1054, 1057, 1061"
"high MM_conn - MM_unc",0.0988120734010132,0.495135650097193,30.8300435858194,0.199565661211461,0.84313073420221,15,"1005, 1007, 1013, 1019, 1021, 1027, 1035, 1036, 1043, 1051, 1054, 1057, 1061"
"low SL_conn - SL_unc",0.286804048924359,0.372624834871184,28.056226494559,0.769685812872636,0.447918551712266,15,"1005, 1007, 1013, 1019, 1021, 1027, 1035, 1036, 1043, 1051, 1054, 1057, 1061"
"low MM_conn - MM_unc",1.38901560076257,0.496291511681594,29.7732863899731,2.79878975978481,0.0089113895742264,15,"1005, 1007, 1013, 1019, 1021, 1027, 1035, 1036, 1043, 1051, 1054, 1057, 1061"
"high SL_conn - SL_unc",-0.523973659841255,0.395050699115651,32.4887880062391,-1.32634535520177,0.193974210874731,16,"1005, 1008, 1012, 1019, 1021, 1028, 1035, 1036, 1044, 1054, 1051, 1057, 1061"
"high MM_conn - MM_unc",0.102873730847618,0.485385287148259,32.1877150343663,0.211942416821126,0.833488331736268,16,"1005, 1008, 1012, 1019, 1021, 1028, 1035, 1036, 1044, 1054, 1051, 1057, 1061"
"low SL_conn - SL_unc",0.366696897469312,0.365133243209896,29.9551593746249,1.00428242097507,0.323286525122059,16,"1005, 1008, 1012, 1019, 1021, 1028, 1035, 1036, 1044, 1054, 1051, 1057, 1061"
"low MM_conn - MM_unc",1.40785971251623,0.486136378824926,31.3006929483645,2.89601801848129,0.00683677632348558,16,"1005, 1008, 1012, 1019, 1021, 1028, 1035, 1036, 1044, 1054, 1051, 1057, 1061"
"high SL_conn - SL_unc",-0.329585288586246,0.45195579808746,32.7319510527124,-0.729242306395783,0.471039828706181,17,"1002, 1010, 1011, 1018, 1024, 1029, 1035, 1037, 1041, 1048, 1054, 1057, 1062"
"high MM_conn - MM_unc",0.444661228138041,0.560081242171794,32.7232321159001,0.793922728805922,0.432960283239347,17,"1002, 1010, 1011, 1018, 1024, 1029, 1035, 1037, 1041, 1048, 1054, 1057, 1062"
"low SL_conn - SL_unc",0.158499906785808,0.42273774797547,31.0856808930499,0.374936725061528,0.710253496997443,17,"1002, 1010, 1011, 1018, 1024, 1029, 1035, 1037, 1041, 1048, 1054, 1057, 1062"
"low MM_conn - MM_unc",1.32695713562701,0.569645739675121,35.0840903587162,2.32944274521178,0.0257169926579848,17,"1002, 1010, 1011, 1018, 1024, 1029, 1035, 1037, 1041, 1048, 1054, 1057, 1062"
"high SL_conn - SL_unc",-0.561548729114709,0.404920269770979,38.427002701607,-1.38681308651779,0.17349160493001,18,"1004, 1008, 1011, 1020, 1022, 1030, 1031, 1038, 1044, 1050, 1055, 1057, 1065"
"high MM_conn - MM_unc",0.175948710476088,0.498601833664253,37.0276582520685,0.352884202577097,0.726176261874296,18,"1004, 1008, 1011, 1020, 1022, 1030, 1031, 1038, 1044, 1050, 1055, 1057, 1065"
"low SL_conn - SL_unc",0.120550465395411,0.376973700133356,36.8249995244251,0.319784816162948,0.750938752482291,18,"1004, 1008, 1011, 1020, 1022, 1030, 1031, 1038, 1044, 1050, 1055, 1057, 1065"
"low MM_conn - MM_unc",1.24231197384747,0.498735601197988,36.6440705969197,2.49092298777823,0.0174016540429145,18,"1004, 1008, 1011, 1020, 1022, 1030, 1031, 1038, 1044, 1050, 1055, 1057, 1065"
"high SL_conn - SL_unc",-0.334262438394934,0.429621256976155,37.4088485369122,-0.778039803587945,0.441438896739808,19,"1005, 1009, 1011, 1018, 1022, 1029, 1031, 1040, 1042, 1046, 1055, 1058, 1060"
"high MM_conn - MM_unc",0.245191936394169,0.53107860799112,36.454145029718,0.461686712107728,0.647049360398459,19,"1005, 1009, 1011, 1018, 1022, 1029, 1031, 1040, 1042, 1046, 1055, 1058, 1060"
"low SL_conn - SL_unc",0.297254140194663,0.401824141052978,36.5180541568375,0.739761775924438,0.464173934183166,19,"1005, 1009, 1011, 1018, 1022, 1029, 1031, 1040, 1042, 1046, 1055, 1058, 1060"
"low MM_conn - MM_unc",1.17162514360818,0.535024738570673,37.1779459921918,2.18985227998652,0.0348847682388684,19,"1005, 1009, 1011, 1018, 1022, 1029, 1031, 1040, 1042, 1046, 1055, 1058, 1060"
"high SL_conn - SL_unc",-0.257919606396584,0.433232845602355,30.0044109333853,-0.595337147251566,0.556082209329709,20,"1001, 1007, 1015, 1018, 1024, 1030, 1034, 1037, 1043, 1049, 1050, 1058, 1060"
"high MM_conn - MM_unc",0.324268287524783,0.53985338414264,30.8760434277017,0.600659914431703,0.552450569198884,20,"1001, 1007, 1015, 1018, 1024, 1030, 1034, 1037, 1043, 1049, 1050, 1058, 1060"
"low SL_conn - SL_unc",0.333739869492738,0.403971897036334,29.0067190960618,0.826146254086383,0.415464981331037,20,"1001, 1007, 1015, 1018, 1024, 1030, 1034, 1037, 1043, 1049, 1050, 1058, 1060"
"low MM_conn - MM_unc",0.922383833093075,0.563309554663134,35.3786474261694,1.63743686833907,0.110404802800237,20,"1001, 1007, 1015, 1018, 1024, 1030, 1034, 1037, 1043, 1049, 1050, 1058, 1060"
"high SL_conn - SL_unc",-0.281086359177028,0.423573180752557,36.340670093674,-0.663607546345652,0.511129744642241,21,"1005, 1009, 1013, 1017, 1021, 1030, 1034, 1037, 1043, 1052, 1048, 1058, 1060"
"high MM_conn - MM_unc",0.242303349843304,0.522096726172015,35.0640501943242,0.464096665803403,0.645447050620602,21,"1005, 1009, 1013, 1017, 1021, 1030, 1034, 1037, 1043, 1052, 1048, 1058, 1060"
"low SL_conn - SL_unc",0.271507107513525,0.396319168213588,35.5074505567716,0.685071854428201,0.497746733507917,21,"1005, 1009, 1013, 1017, 1021, 1030, 1034, 1037, 1043, 1052, 1048, 1058, 1060"
"low MM_conn - MM_unc",1.646910917674,0.524427974898492,35.5855897661051,3.14039486164477,0.00338752587832997,21,"1005, 1009, 1013, 1017, 1021, 1030, 1034, 1037, 1043, 1052, 1048, 1058, 1060"
"high SL_conn - SL_unc",-0.497451465186289,0.423299959798896,37.382797891171,-1.17517484627832,0.247355783061358,22,"1001, 1010, 1014, 1017, 1023, 1026, 1033, 1039, 1045, 1047, 1051, 1058, 1062"
"high MM_conn - MM_unc",0.376117475817708,0.521591562818284,35.9513784997494,0.721095781890058,0.475513998479635,22,"1001, 1010, 1014, 1017, 1023, 1026, 1033, 1039, 1045, 1047, 1051, 1058, 1062"
"low SL_conn - SL_unc",0.240100311875485,0.396088335446589,36.6730021287073,0.606178699013623,0.548130157422985,22,"1001, 1010, 1014, 1017, 1023, 1026, 1033, 1039, 1045, 1047, 1051, 1058, 1062"
"low MM_conn - MM_unc",1.50859658160913,0.523914186851317,36.6146529739894,2.87947266836899,0.00661632378171335,22,"1001, 1010, 1014, 1017, 1023, 1026, 1033, 1039, 1045, 1047, 1051, 1058, 1062"
"high SL_conn - SL_unc",-0.483645108836095,0.398891188914404,31.8435227122663,-1.21247378301925,0.234250192100851,23,"1001, 1010, 1013, 1019, 1022, 1029, 1031, 1038, 1042, 1048, 1050, 1058, 1062"
"high MM_conn - MM_unc",0.104744448779101,0.500671557576613,32.7594789544837,0.209207907247802,0.835581467076577,23,"1001, 1010, 1013, 1019, 1022, 1029, 1031, 1038, 1042, 1048, 1050, 1058, 1062"
"low SL_conn - SL_unc",0.22117725810727,0.375573307143657,32.3149070466025,0.588905691379897,0.560019036266671,23,"1001, 1010, 1013, 1019, 1022, 1029, 1031, 1038, 1042, 1048, 1050, 1058, 1062"
"low MM_conn - MM_unc",1.38046222408101,0.529293194250593,36.0532754967136,2.60812388875613,0.0131648777869926,23,"1001, 1010, 1013, 1019, 1022, 1029, 1031, 1038, 1042, 1048, 1050, 1058, 1062"
"high SL_conn - SL_unc",-0.35133573769382,0.410745605553549,25.9614137347628,-0.855360916692793,0.400176832185654,24,"1001, 1008, 1014, 1020, 1022, 1030, 1032, 1039, 1043, 1048, 1052, 1058, 1062"
"high MM_conn - MM_unc",0.295269622543332,0.506863490366335,27.6863467530877,0.582542692767092,0.564915812232506,24,"1001, 1008, 1014, 1020, 1022, 1030, 1032, 1039, 1043, 1048, 1052, 1058, 1062"
"low SL_conn - SL_unc",0.336553730296984,0.38610852872671,29.6363202927437,0.871655778769908,0.390403088579933,24,"1001, 1008, 1014, 1020, 1022, 1030, 1032, 1039, 1043, 1048, 1052, 1058, 1062"
"low MM_conn - MM_unc",1.76983821042945,0.52162803143293,35.4832801932781,3.39291238925109,0.00171317544379864,24,"1001, 1008, 1014, 1020, 1022, 1030, 1032, 1039, 1043, 1048, 1052, 1058, 1062"
"high SL_conn - SL_unc",-0.290326103211544,0.423454181701568,36.4208161998543,-0.685613971374482,0.497297763963235,25,"1002, 1010, 1014, 1016, 1023, 1027, 1035, 1039, 1041, 1050, 1048, 1058, 1062"
"high MM_conn - MM_unc",0.316017888946467,0.520968170924176,34.8133531336331,0.606597305908084,0.548053860309631,25,"1002, 1010, 1014, 1016, 1023, 1027, 1035, 1039, 1041, 1050, 1048, 1058, 1062"
"low SL_conn - SL_unc",0.175316289750329,0.3973360882833,35.9321057992057,0.441229213555173,0.661690776260656,25,"1002, 1010, 1014, 1016, 1023, 1027, 1035, 1039, 1041, 1050, 1048, 1058, 1062"
"low MM_conn - MM_unc",1.34404196388432,0.521661991356204,34.9756189717752,2.57646136033434,0.0143622793801455,25,"1002, 1010, 1014, 1016, 1023, 1027, 1035, 1039, 1041, 1050, 1048, 1058, 1062"
"high SL_conn - SL_unc",-0.502385241463054,0.405760716112081,32.4299742255701,-1.23813178928904,0.22455574026604,26,"1001, 1008, 1015, 1019, 1022, 1026, 1032, 1040, 1044, 1055, 1046, 1058, 1062"
"high MM_conn - MM_unc",0.183510848619301,0.504929754679353,32.649735696307,0.363438373196756,0.718620155959139,26,"1001, 1008, 1015, 1019, 1022, 1026, 1032, 1040, 1044, 1055, 1046, 1058, 1062"
"low SL_conn - SL_unc",0.285597254103586,0.3774011515313,31.4764200484012,0.756747171927747,0.454828718583622,26,"1001, 1008, 1015, 1019, 1022, 1026, 1032, 1040, 1044, 1055, 1046, 1058, 1062"
"low MM_conn - MM_unc",1.35975232716226,0.536355017658701,38.0093715475083,2.53517219452492,0.0154752296503742,26,"1001, 1008, 1015, 1019, 1022, 1026, 1032, 1040, 1044, 1055, 1046, 1058, 1062"
"high SL_conn - SL_unc",-0.553342470462677,0.437068420286029,37.2589307802183,-1.26603168927317,0.213360640288165,27,"1003, 1009, 1015, 1016, 1022, 1028, 1035, 1036, 1042, 1046, 1055, 1058, 1064"
"high MM_conn - MM_unc",0.383587138966087,0.54052900309118,36.1888445978348,0.7096513540854,0.482468066316801,27,"1003, 1009, 1015, 1016, 1022, 1028, 1035, 1036, 1042, 1046, 1055, 1058, 1064"
"low SL_conn - SL_unc",0.279234962874638,0.408922507366988,36.363676018692,0.682855450223576,0.499025777809732,27,"1003, 1009, 1015, 1016, 1022, 1028, 1035, 1036, 1042, 1046, 1055, 1058, 1064"
"low MM_conn - MM_unc",1.14275341589406,0.543473997140177,36.7541492558688,2.10268278134255,0.0424027834257869,27,"1003, 1009, 1015, 1016, 1022, 1028, 1035, 1036, 1042, 1046, 1055, 1058, 1064"
"high SL_conn - SL_unc",-0.463549756910959,0.400488304899603,32.8274636475619,-1.15746140708694,0.255436590818201,28,"1004, 1006, 1013, 1017, 1025, 1029, 1032, 1036, 1043, 1051, 1047, 1058, 1064"
"high MM_conn - MM_unc",0.410153009877468,0.494481675279685,33.5301579032202,0.829460484345514,0.412710293051636,28,"1004, 1006, 1013, 1017, 1025, 1029, 1032, 1036, 1043, 1051, 1047, 1058, 1064"
"low SL_conn - SL_unc",0.187423705705704,0.375791547286323,33.6582236011886,0.498743803736763,0.621203870051028,28,"1004, 1006, 1013, 1017, 1025, 1029, 1032, 1036, 1043, 1051, 1047, 1058, 1064"
"low MM_conn - MM_unc",1.48170958485674,0.49631189801873,33.3754590770002,2.98544038692544,0.00526957969980334,28,"1004, 1006, 1013, 1017, 1025, 1029, 1032, 1036, 1043, 1051, 1047, 1058, 1064"
"high SL_conn - SL_unc",-0.553839044802785,0.46024376722592,36.2856627895381,-1.20336022830032,0.23662948363571,29,"1002, 1010, 1011, 1018, 1024, 1028, 1032, 1039, 1041, 1052, 1053, 1058, 1064"
"high MM_conn - MM_unc",0.307712518356112,0.569747969891809,35.3255819325621,0.540085326525243,0.592527025816057,29,"1002, 1010, 1011, 1018, 1024, 1028, 1032, 1039, 1041, 1052, 1053, 1058, 1064"
"low SL_conn - SL_unc",0.174537104042776,0.430756049326408,35.4888476876685,0.405187818756595,0.687771730922779,29,"1002, 1010, 1011, 1018, 1024, 1028, 1032, 1039, 1041, 1052, 1053, 1058, 1064"
"low MM_conn - MM_unc",1.88837580137593,0.570691279227547,35.6659717102258,3.30892703307455,0.00214780019080493,29,"1002, 1010, 1011, 1018, 1024, 1028, 1032, 1039, 1041, 1052, 1053, 1058, 1064"
"high SL_conn - SL_unc",-0.533076705892059,0.439538099121644,35.920583395696,-1.21281114642244,0.23311809121009,30,"1001, 1008, 1015, 1019, 1022, 1029, 1033, 1040, 1041, 1054, 1048, 1058, 1064"
"high MM_conn - MM_unc",0.390198079263435,0.544508836215292,35.1481003294685,0.716605596294044,0.47835242551084,30,"1001, 1008, 1015, 1019, 1022, 1029, 1033, 1040, 1041, 1054, 1048, 1058, 1064"
"low SL_conn - SL_unc",0.281237808074149,0.413251191232249,35.667194468105,0.680549297959778,0.500550989351172,30,"1001, 1008, 1015, 1019, 1022, 1029, 1033, 1040, 1041, 1054, 1048, 1058, 1064"
"low MM_conn - MM_unc",1.28000811727344,0.547093774512343,35.7791169768109,2.33965030659394,0.0250022236928021,30,"1001, 1008, 1015, 1019, 1022, 1029, 1033, 1040, 1041, 1054, 1048, 1058, 1064"
"high SL_conn - SL_unc",-0.426100653341537,0.422662078258943,19.207565976318,-1.00813551832414,0.325921612414491,31,"1001, 1007, 1015, 1019, 1023, 1029, 1033, 1037, 1045, 1046, 1055, 1059, 1060"
"high MM_conn - MM_unc",0.715762221540914,0.522662851833878,23.7018198279155,1.36945302125358,0.183694559057999,31,"1001, 1007, 1015, 1019, 1023, 1029, 1033, 1037, 1045, 1046, 1055, 1059, 1060"
"low SL_conn - SL_unc",0.198733744547814,0.39422622896014,18.5741195211614,0.504110913857809,0.62011069780307,31,"1001, 1007, 1015, 1019, 1023, 1029, 1033, 1037, 1045, 1046, 1055, 1059, 1060"
"low MM_conn - MM_unc",1.12298065135597,0.533265084176291,36.8070508255936,2.10585820200583,0.0420987949140255,31,"1001, 1007, 1015, 1019, 1023, 1029, 1033, 1037, 1045, 1046, 1055, 1059, 1060"
"high SL_conn - SL_unc",-0.571605004713166,0.406679722205548,37.2742609647361,-1.40554095398014,0.168141325297548,32,"1001, 1008, 1014, 1017, 1025, 1027, 1035, 1038, 1041, 1047, 1051, 1059, 1060"
"high MM_conn - MM_unc",0.673369126892848,0.501351789491501,35.9581682955303,1.34310705777238,0.187653704413522,32,"1001, 1008, 1014, 1017, 1025, 1027, 1035, 1038, 1041, 1047, 1051, 1059, 1060"
